x_coord	y_coord	score
628	166	-0.19573547
626	162	-0.2602622
621	154	-0.2885266
648	205	-0.32335037
618	149	-0.33042377
631	169	-0.33555079
651	208	-0.36761898
646	201	-0.37038726
610	137	-0.3914358
622	158	-0.40484208
635	178	-0.41487613
644	197	-0.41503918
613	141	-0.41687745
634	41	-0.42319438
642	190	-0.44412807
636	45	-0.45206475
638	184	-0.4693419
632	174	-0.47334278
617	145	-0.48952067
711	182	-0.5065138
652	212	-0.52121
706	173	-0.5297546
607	131	-0.54708713
654	216	-0.5570561
717	195	-0.5594701
626	157	-0.5664534
751	386	-0.5683518
627	170	-0.5741525
713	186	-0.5825093
753	390	-0.5825248
632	35	-0.58617353
716	323	-0.58819467
611	133	-0.6024434
715	191	-0.6043902
649	68	-0.6320578
601	115	-0.63759166
603	121	-0.649559
679	259	-0.6592431
660	220	-0.6631766
589	98	-0.6871943
709	178	-0.69453275
683	267	-0.70168227
605	126	-0.70292234
641	194	-0.7134326
720	198	-0.7253485
641	53	-0.7288679
572	58	-0.7323642
643	57	-0.73787504
638	49	-0.7437049
748	250	-0.7475215
583	82	-0.7660558
664	227	-0.77070725
609	127	-0.771199
572	63	-0.7783303
723	206	-0.7804363
617	153	-0.7989709
737	231	-0.8046607
579	78	-0.80715764
576	67	-0.80806607
681	263	-0.81070304
736	226	-0.81121665
638	189	-0.8135506
694	153	-0.81973207
702	299	-0.8253336
599	109	-0.8268497
647	209	-0.8270472
634	182	-0.8360491
717	327	-0.8377683
659	216	-0.8382596
656	211	-0.83910525
675	255	-0.8439492
585	86	-0.8510771
593	99	-0.85715985
759	400	-0.8574717
621	146	-0.85962176
714	319	-0.8609057
740	234	-0.86249495
646	193	-0.8630105
732	220	-0.8769445
614	136	-0.8771433
630	31	-0.88130516
748	383	-0.8846216
639	180	-0.89790577
773	295	-0.89984834
622	150	-0.90225816
728	216	-0.90303457
659	224	-0.9047248
705	169	-0.9163488
665	233	-0.9179579
746	376	-0.9209088
622	163	-0.9279659
636	173	-0.9313513
652	204	-0.9313612
577	72	-0.9356941
612	145	-0.93870914
747	246	-0.93986654
721	202	-0.9429983
649	198	-0.9508896
588	94	-0.95347846
703	303	-0.95485103
624	167	-0.95756197
647	63	-0.97105646
642	185	-0.9724729
618	141	-0.97987366
595	103	-0.98377585
693	149	-0.9880134
587	90	-0.99945223
720	331	-1.0080742
687	268	-1.0110595
766	279	-1.0137106
649	73	-1.0175904
798	195	-1.0197788
645	67	-1.0283757
696	157	-1.0290257
724	210	-1.0330304
590	102	-1.0360858
780	304	-1.0434226
757	396	-1.0502062
632	165	-1.0534979
630	161	-1.0545584
570	54	-1.0806283
743	372	-1.0925802
755	263	-1.1015013
772	147	-1.1024982
606	135	-1.107493
778	300	-1.1144737
772	291	-1.1148711
800	341	-1.1164526
618	157	-1.1178885
630	39	-1.1184717
663	223	-1.1204324
724	335	-1.1208966
667	238	-1.1212021
607	122	-1.1239498
675	250	-1.128622
